Household_ID,State,Primary_Crop,Season,Land_Area_Hectares,Num_Crop_Types,Crop_Diversification_Index,Irrigation_Access,Irrigation_Type,Soil_Quality_Index,Input_Cost_INR,Household_Size,Farming_Experience_Years,Annual_Farm_Income_INR
HH0273,West Bengal,Rice,Rabi,1.4,4,0.738,0,None,2,17005,5,15,73992
HH0274,Gujarat,Sugarcane,Kharif,2.17,4,0.724,1,Canal,3,41916,5,13,206240
HH0275,Andhra Pradesh,Wheat,Rabi,6.54,3,0.685,1,Tubewell,2,194462,4,32,240297
HH0276,Andhra Pradesh,Vegetables,Kharif,0.9,1,0.0,0,None,1,5432,4,39,54978
HH0277,Bihar,Vegetables,Rabi,1.78,2,0.501,0,None,3,33316,7,14,142043
HH0278,Punjab,Maize,Kharif,0.29,3,0.7,1,Canal,2,9548,4,20,43040
HH0279,Haryana,Wheat,Rabi,0.18,2,0.497,0,None,2,3000,5,16,51863
HH0280,Bihar,Sugarcane,Kharif,2.77,4,0.75,1,Tubewell,1,50038,3,30,156652
HH0281,West Bengal,Groundnut,Kharif,1.34,5,0.782,1,Canal,3,24267,5,41,142776
HH0282,Rajasthan,Rice,Kharif,3.68,4,0.763,1,Tubewell,1,85234,4,19,130280
HH0283,Rajasthan,Wheat,Rabi,0.42,2,0.51,0,None,3,4608,4,22,93051
HH0284,Uttar Pradesh,Vegetables,Rabi,2.1,4,0.777,1,Drip,2,34531,3,37,181657
HH0285,Tamil Nadu,Cotton,Zaid,6.61,2,0.483,0,None,1,71540,2,10,243150
HH0286,Uttar Pradesh,Soybean,Rabi,1.93,1,0.0,0,None,1,28225,8,8,38426
HH0287,Karnataka,Rice,Rabi,1.71,1,0.024,1,Drip,2,25792,4,29,78520
HH0288,Andhra Pradesh,Vegetables,Rabi,1.36,2,0.508,0,None,3,14859,6,14,110872
HH0289,Madhya Pradesh,Rice,Kharif,0.36,5,0.773,0,None,1,9409,7,11,30462
HH0290,Tamil Nadu,Vegetables,Zaid,4.27,2,0.539,1,Canal,3,64920,4,30,315361
HH0291,Uttar Pradesh,Rice,Kharif,0.8,2,0.449,1,Tubewell,2,13888,6,33,75006
HH0292,Uttar Pradesh,Pulses,Rabi,2.07,5,0.824,0,None,2,27742,6,42,114259
HH0293,Bihar,Cotton,Rabi,0.36,1,0.0,0,None,1,3000,5,34,36193
HH0294,Rajasthan,Soybean,Kharif,0.5,4,0.807,0,None,3,4160,6,39,80155
HH0295,Uttar Pradesh,Vegetables,Kharif,4.57,2,0.454,0,None,2,100939,3,37,235729
HH0296,Andhra Pradesh,Rice,Kharif,1.0,1,0.035,1,Tubewell,1,14699,4,42,53703
HH0297,Bihar,Wheat,Zaid,4.64,5,0.798,1,Canal,2,156168,3,37,181367
HH0298,Maharashtra,Pulses,Zaid,1.26,1,0.0,1,Tubewell,1,32677,7,5,29694
HH0299,Tamil Nadu,Cotton,Rabi,0.28,3,0.673,0,None,2,4933,3,41,73178
HH0300,Uttar Pradesh,Groundnut,Rabi,2.88,2,0.519,0,None,1,63240,8,43,105943
HH0301,Uttar Pradesh,Rice,Kharif,0.82,1,0.0,0,None,3,15107,3,5,62431
HH0302,Andhra Pradesh,Soybean,Kharif,2.44,1,0.0,0,None,2,29289,5,17,90682
HH0303,Andhra Pradesh,Rice,Kharif,1.38,1,0.019,0,None,3,16255,5,19,91084
HH0304,Punjab,Groundnut,Kharif,0.36,1,0.0,0,None,2,6235,7,26,36509
HH0305,Haryana,Wheat,Kharif,1.55,4,0.732,0,None,2,24151,4,2,83406
HH0306,Gujarat,Sugarcane,Kharif,8.73,2,0.591,1,Tubewell,3,181836,4,14,554611
HH0307,Andhra Pradesh,Rice,Rabi,2.05,2,0.471,1,Tubewell,2,24521,6,28,108506
HH0308,Madhya Pradesh,Soybean,Kharif,1.29,2,0.534,1,Tank,2,20937,8,4,75884
HH0309,Bihar,Wheat,Kharif,3.37,5,0.782,0,None,1,50864,2,3,103813
HH0310,Madhya Pradesh,Cotton,Rabi,1.61,5,0.815,1,Tubewell,3,49542,5,15,148618
HH0311,Karnataka,Soybean,Kharif,1.61,3,0.687,1,Drip,1,51939,4,22,70205
HH0312,Uttar Pradesh,Rice,Kharif,0.53,4,0.784,0,None,3,11100,6,42,89315
HH0313,Uttar Pradesh,Vegetables,Kharif,1.65,2,0.494,1,Canal,2,33986,6,19,114108
HH0314,Gujarat,Groundnut,Rabi,3.25,2,0.56,1,Tank,1,53554,6,34,119965
HH0315,West Bengal,Maize,Rabi,0.66,3,0.649,1,Canal,1,19863,5,10,43728
HH0316,Haryana,Rice,Rabi,4.53,3,0.674,0,None,3,54170,3,34,230376
HH0317,Rajasthan,Soybean,Kharif,1.25,2,0.507,1,Canal,3,27596,5,16,90769
HH0318,Maharashtra,Rice,Kharif,0.63,2,0.466,1,Canal,2,14265,6,37,75105
HH0319,Maharashtra,Vegetables,Kharif,3.15,6,0.824,0,None,2,51858,7,36,196756
HH0320,Madhya Pradesh,Wheat,Kharif,1.06,4,0.755,1,Tubewell,1,28315,5,22,64831
HH0321,Andhra Pradesh,Rice,Rabi,2.57,2,0.487,1,Tubewell,2,73574,4,32,127110
HH0322,Haryana,Rice,Rabi,1.05,3,0.74,0,None,2,16661,3,44,86446
HH0323,Punjab,Millets,Kharif,1.28,2,0.475,1,Tank,3,14196,6,17,81294
HH0324,Madhya Pradesh,Vegetables,Rabi,2.05,1,0.035,1,Sprinkler,2,48364,5,9,132671
HH0325,Gujarat,Wheat,Kharif,1.73,2,0.526,0,None,3,22658,5,33,117797
HH0326,Haryana,Millets,Kharif,0.25,2,0.5,0,None,1,3024,3,33,25074
HH0327,Andhra Pradesh,Rice,Kharif,0.52,1,0.0,1,Tubewell,1,6523,2,2,46739
HH0328,Tamil Nadu,Groundnut,Zaid,2.97,4,0.727,1,Tubewell,3,72581,8,14,173135
HH0329,Karnataka,Soybean,Kharif,1.21,2,0.484,0,None,2,21748,6,37,78771
HH0330,Madhya Pradesh,Vegetables,Rabi,0.86,3,0.613,0,None,2,12339,4,33,89109
HH0331,Rajasthan,Cotton,Kharif,0.43,1,0.0,1,Tubewell,3,9181,5,1,79400
HH0332,Bihar,Cotton,Kharif,0.54,1,0.0,1,Sprinkler,2,8737,7,22,68480
HH0333,Uttar Pradesh,Soybean,Kharif,0.24,4,0.79,0,None,1,3852,4,30,33330
HH0334,Uttar Pradesh,Cotton,Kharif,1.24,3,0.686,1,Drip,2,35962,6,27,115752
HH0335,Uttar Pradesh,Rice,Rabi,0.81,5,0.824,0,None,1,18895,2,33,41307
HH0336,Uttar Pradesh,Groundnut,Rabi,0.59,6,0.851,0,None,1,15997,6,16,35390
HH0337,West Bengal,Soybean,Kharif,1.27,2,0.505,1,Tubewell,1,31765,5,10,61123
HH0338,Haryana,Cotton,Rabi,1.84,2,0.544,0,None,2,24966,5,27,125157
HH0339,Karnataka,Wheat,Kharif,8.0,4,0.732,1,Drip,1,200000,6,37,215870
HH0340,Uttar Pradesh,Wheat,Rabi,0.37,6,0.836,0,None,3,10490,3,2,75125
HH0341,Andhra Pradesh,Groundnut,Rabi,3.62,3,0.689,1,Drip,2,51401,4,30,187022
HH0342,Karnataka,Groundnut,Kharif,3.09,4,0.71,0,None,2,57966,4,43,130172
HH0343,Maharashtra,Vegetables,Rabi,0.7,4,0.843,0,None,2,16502,5,19,78196
HH0344,Karnataka,Groundnut,Kharif,1.6,2,0.501,1,Canal,3,28835,3,19,125719
HH0345,Rajasthan,Groundnut,Kharif,0.91,3,0.671,1,Canal,2,27971,4,35,93683
HH0346,Tamil Nadu,Wheat,Rabi,1.58,4,0.788,1,Drip,1,23133,4,11,87695
HH0347,Punjab,Rice,Kharif,4.87,3,0.694,1,Sprinkler,1,114885,5,32,144115
HH0348,Uttar Pradesh,Groundnut,Kharif,2.26,1,0.001,1,Tubewell,3,35404,7,16,125070
HH0349,Rajasthan,Rice,Kharif,2.08,2,0.504,1,Tank,1,39933,3,17,67560
HH0350,Tamil Nadu,Millets,Rabi,0.94,1,0.0,1,Canal,1,22114,4,29,42148
HH0351,Andhra Pradesh,Pulses,Kharif,0.38,2,0.483,1,Tubewell,2,7130,5,20,70017
HH0352,West Bengal,Maize,Kharif,1.13,5,0.816,1,Tubewell,1,23740,5,36,70361
HH0353,Punjab,Cotton,Kharif,3.76,1,0.013,1,Tank,3,94602,6,24,237739
HH0354,Maharashtra,Maize,Kharif,0.37,2,0.537,0,None,3,4128,4,43,70325
HH0355,Uttar Pradesh,Groundnut,Rabi,0.55,2,0.496,1,Tubewell,2,13343,5,4,45864
HH0356,Punjab,Groundnut,Kharif,1.5,3,0.625,0,None,3,15984,4,5,113433
HH0357,Uttar Pradesh,Rice,Rabi,0.58,3,0.699,0,None,2,8220,4,19,48551
HH0358,Tamil Nadu,Vegetables,Rabi,0.69,2,0.543,0,None,3,12275,6,24,93396
HH0359,Gujarat,Soybean,Kharif,0.94,1,0.027,1,Tubewell,2,25122,6,1,55657
HH0360,Tamil Nadu,Rice,Kharif,0.42,2,0.495,1,Canal,1,7264,4,35,46515
HH0361,Rajasthan,Wheat,Rabi,0.59,3,0.698,1,Tubewell,3,17443,5,2,77503
HH0362,Punjab,Sugarcane,Rabi,2.45,2,0.603,0,None,3,27977,4,10,205047
HH0363,Karnataka,Wheat,Rabi,0.44,5,0.803,0,None,3,7078,6,6,67987
HH0364,Andhra Pradesh,Rice,Zaid,0.35,2,0.461,1,Sprinkler,3,6368,4,40,96824
HH0365,Gujarat,Rice,Rabi,0.79,1,0.0,0,None,2,11965,4,38,47762
HH0366,Rajasthan,Pulses,Zaid,2.51,3,0.686,0,None,1,27610,7,20,77240
HH0367,Gujarat,Rice,Rabi,1.14,2,0.452,0,None,1,15739,5,19,50657
HH0368,West Bengal,Cotton,Kharif,0.91,3,0.672,1,Tubewell,1,19317,5,36,86814
HH0369,Maharashtra,Wheat,Rabi,1.4,2,0.511,0,None,1,28178,6,29,54286
HH0370,Uttar Pradesh,Groundnut,Kharif,0.31,3,0.713,0,None,2,3000,5,41,50536
HH0371,Uttar Pradesh,Groundnut,Kharif,2.06,4,0.789,1,Sprinkler,2,54700,5,24,121270
HH0372,Uttar Pradesh,Vegetables,Kharif,1.87,5,0.826,0,None,2,27370,4,9,131302
HH0373,Uttar Pradesh,Maize,Kharif,0.95,2,0.435,1,Tank,2,18118,7,32,79875
HH0374,Punjab,Maize,Kharif,3.17,2,0.528,0,None,2,58308,3,40,111026
HH0375,Uttar Pradesh,Cotton,Kharif,0.52,2,0.521,0,None,2,5611,7,5,56012
HH0376,Madhya Pradesh,Soybean,Kharif,3.52,5,0.808,1,Canal,3,112476,6,21,179746
HH0377,West Bengal,Rice,Kharif,1.54,5,0.748,1,Drip,2,41244,5,17,93712
HH0378,Uttar Pradesh,Soybean,Rabi,1.01,1,0.0,1,Canal,1,19494,4,24,52437
HH0379,Bihar,Rice,Kharif,1.33,1,0.0,1,Canal,2,25148,3,27,74015
HH0380,Madhya Pradesh,Vegetables,Rabi,1.23,2,0.44,0,None,3,25097,5,18,120802
HH0381,Uttar Pradesh,Sugarcane,Rabi,3.81,1,0.0,0,None,2,35946,6,22,194038
HH0382,Haryana,Maize,Rabi,0.54,2,0.476,0,None,3,6119,6,6,62627
HH0383,Tamil Nadu,Maize,Kharif,0.71,1,0.079,1,Tubewell,1,24203,5,28,34182
HH0384,West Bengal,Vegetables,Rabi,3.26,3,0.662,1,Drip,2,50206,8,42,229022
HH0385,Haryana,Sugarcane,Kharif,0.81,5,0.839,1,Tubewell,1,10694,8,20,101175
HH0386,Bihar,Cotton,Rabi,2.9,6,0.786,0,None,3,49800,4,16,210356
HH0387,Madhya Pradesh,Wheat,Kharif,5.72,2,0.484,1,Canal,2,116789,4,19,229418
HH0388,Maharashtra,Rice,Rabi,0.96,3,0.67,1,Tank,1,19640,5,8,64628
HH0389,Bihar,Wheat,Rabi,2.41,4,0.723,1,Drip,2,59332,6,18,139609
HH0390,Bihar,Rice,Rabi,0.51,1,0.0,1,Canal,2,10455,5,37,60462
HH0391,Gujarat,Vegetables,Rabi,2.56,3,0.66,1,Tubewell,3,64067,4,31,236655
HH0392,Karnataka,Groundnut,Kharif,1.6,2,0.493,0,None,2,36065,6,38,74346
HH0393,Rajasthan,Wheat,Rabi,2.02,2,0.556,0,None,1,29049,5,2,64152
HH0394,Bihar,Rice,Kharif,0.78,2,0.511,0,None,2,9554,8,32,74250
HH0395,Rajasthan,Sugarcane,Kharif,0.33,1,0.014,0,None,2,7870,5,15,35322
HH0396,Gujarat,Cotton,Kharif,2.07,3,0.683,0,None,2,23277,8,11,121595
HH0397,West Bengal,Vegetables,Kharif,0.23,2,0.518,0,None,2,3546,4,5,42496
HH0398,Karnataka,Cotton,Kharif,1.03,2,0.498,0,None,2,12333,6,42,87261
HH0399,Bihar,Vegetables,Rabi,3.0,1,0.0,1,Canal,3,64208,4,29,224281
HH0400,Bihar,Rice,Rabi,1.59,4,0.755,1,Tubewell,1,42930,6,20,65293
HH0401,Uttar Pradesh,Cotton,Kharif,7.07,2,0.535,1,Tubewell,3,133287,7,20,412986
HH0402,West Bengal,Pulses,Kharif,3.23,3,0.701,0,None,3,44207,5,18,157109
HH0403,Andhra Pradesh,Rice,Rabi,0.77,3,0.66,0,None,2,8443,6,12,70364
HH0404,Bihar,Cotton,Rabi,1.38,2,0.523,0,None,1,16977,7,17,70856
HH0405,Madhya Pradesh,Wheat,Kharif,1.3,1,0.0,1,Tubewell,3,11939,4,4,87153
HH0406,West Bengal,Maize,Rabi,0.35,3,0.668,1,Canal,3,8868,5,19,87961
HH0407,Rajasthan,Wheat,Rabi,0.61,1,0.0,0,None,1,12786,7,23,33398
HH0408,Uttar Pradesh,Vegetables,Kharif,0.84,1,0.0,1,Drip,2,13075,5,27,83896
HH0409,West Bengal,Pulses,Kharif,0.24,3,0.707,0,None,2,3000,6,42,55346
HH0410,Uttar Pradesh,Vegetables,Zaid,1.41,2,0.503,1,Tubewell,1,29458,5,14,91087
HH0411,Madhya Pradesh,Cotton,Kharif,1.09,2,0.504,0,None,3,18858,6,4,109076
HH0412,Gujarat,Millets,Rabi,0.33,2,0.457,0,None,2,8226,2,4,46237
HH0413,Gujarat,Groundnut,Rabi,1.9,2,0.491,1,Tubewell,3,47082,4,24,137286
HH0414,Tamil Nadu,Cotton,Kharif,2.48,3,0.66,1,Canal,2,45265,6,23,170686
HH0415,Punjab,Rice,Kharif,1.64,3,0.642,1,Tubewell,2,28170,4,36,123197
HH0416,Karnataka,Soybean,Rabi,1.02,3,0.668,1,Canal,2,23731,4,11,82998
HH0417,Madhya Pradesh,Groundnut,Rabi,2.23,3,0.654,0,None,2,30790,7,33,114803
HH0418,Madhya Pradesh,Rice,Kharif,2.41,2,0.502,0,None,3,21876,5,38,150521
HH0419,Punjab,Maize,Rabi,1.75,2,0.504,1,Tubewell,2,34213,4,5,81090
HH0420,Bihar,Millets,Rabi,0.67,2,0.471,1,Tubewell,3,11096,5,27,76794
HH0421,Bihar,Wheat,Kharif,1.71,2,0.488,1,Canal,3,25678,5,37,146042
HH0422,Bihar,Wheat,Rabi,3.73,6,0.835,0,None,2,106323,8,27,147090
HH0423,Uttar Pradesh,Pulses,Kharif,0.81,4,0.786,1,Canal,1,13802,6,31,44785
HH0424,Andhra Pradesh,Rice,Kharif,8.03,1,0.008,0,None,3,148590,5,12,317004
HH0425,Uttar Pradesh,Pulses,Rabi,0.86,1,0.0,1,Tubewell,2,15415,5,6,49236
HH0426,Andhra Pradesh,Vegetables,Kharif,1.39,1,0.012,1,Canal,3,33504,7,12,121196
HH0427,Karnataka,Cotton,Kharif,0.76,2,0.551,1,Tubewell,2,12566,5,14,94390
HH0428,West Bengal,Rice,Rabi,1.63,1,0.028,1,Tubewell,1,14627,4,22,78664
HH0429,Rajasthan,Rice,Rabi,0.31,3,0.683,0,None,3,3437,5,11,58221
HH0430,Uttar Pradesh,Cotton,Rabi,0.85,4,0.772,0,None,3,20608,4,40,106700
HH0431,Maharashtra,Groundnut,Rabi,0.53,3,0.71,1,Tubewell,3,6730,8,39,103455
HH0432,Bihar,Sugarcane,Zaid,1.51,2,0.532,0,None,1,25515,6,38,98331
HH0433,Tamil Nadu,Groundnut,Rabi,3.14,2,0.517,1,Tank,3,59220,4,13,184791
HH0434,Uttar Pradesh,Soybean,Kharif,2.34,3,0.699,1,Tubewell,2,61231,4,6,104909
HH0435,Uttar Pradesh,Maize,Rabi,0.18,4,0.718,1,Sprinkler,2,7314,4,20,60603
HH0436,Haryana,Millets,Kharif,7.66,4,0.705,1,Drip,3,115237,5,2,286242
HH0437,Uttar Pradesh,Groundnut,Rabi,1.73,5,0.805,1,Tank,2,33203,5,11,111408
HH0438,Bihar,Pulses,Rabi,0.7,3,0.669,1,Canal,1,14362,4,8,43507
HH0439,Haryana,Wheat,Zaid,1.54,3,0.651,0,None,2,33208,6,30,81994
HH0440,Uttar Pradesh,Groundnut,Zaid,1.57,1,0.025,1,Sprinkler,2,28323,8,27,95380
HH0441,Uttar Pradesh,Maize,Rabi,0.77,3,0.611,1,Tank,3,20821,4,4,84928
HH0442,Gujarat,Pulses,Kharif,1.6,2,0.484,0,None,2,21728,4,7,68821
HH0443,Rajasthan,Sugarcane,Rabi,0.81,2,0.485,1,Tubewell,3,20926,6,24,140449
HH0444,Rajasthan,Wheat,Kharif,0.96,3,0.618,1,Tubewell,3,21268,5,32,116153
HH0445,Bihar,Cotton,Rabi,0.75,2,0.545,1,Tank,1,15016,4,19,61664
HH0446,Gujarat,Wheat,Rabi,0.4,1,0.0,0,None,1,10359,4,42,26350
HH0447,Gujarat,Wheat,Rabi,1.53,1,0.0,1,Tubewell,2,18263,4,35,85883
HH0448,Bihar,Sugarcane,Kharif,2.22,1,0.027,0,None,3,28353,2,42,189743
HH0449,Rajasthan,Pulses,Kharif,2.09,1,0.019,1,Tubewell,2,51391,7,3,68254
HH0450,Uttar Pradesh,Wheat,Rabi,2.71,1,0.0,0,None,3,29554,5,18,158233
HH0451,Bihar,Wheat,Kharif,1.78,2,0.52,1,Sprinkler,2,39046,3,37,107979
HH0452,Andhra Pradesh,Vegetables,Kharif,0.86,2,0.509,0,None,2,18078,3,22,83974
HH0453,Karnataka,Wheat,Kharif,2.76,6,0.903,0,None,1,61788,4,33,114220
HH0454,West Bengal,Millets,Zaid,0.43,2,0.512,0,None,1,6120,5,38,34315
HH0455,Uttar Pradesh,Wheat,Rabi,0.63,1,0.0,0,None,3,6441,6,39,64344
HH0456,Andhra Pradesh,Sugarcane,Rabi,0.59,3,0.641,1,Tubewell,3,14926,4,34,139186
HH0457,Uttar Pradesh,Rice,Kharif,3.38,4,0.728,1,Canal,2,59483,7,23,151669
HH0458,Karnataka,Millets,Kharif,3.01,3,0.642,0,None,2,55933,6,35,89371
HH0459,Uttar Pradesh,Pulses,Kharif,2.04,2,0.541,0,None,2,32105,6,29,93125
HH0460,Uttar Pradesh,Vegetables,Rabi,3.36,3,0.668,0,None,1,48826,4,2,125094
HH0461,Uttar Pradesh,Rice,Rabi,0.64,3,0.684,1,Tubewell,2,8876,4,14,62257
HH0462,Punjab,Millets,Kharif,1.82,3,0.712,0,None,2,40272,5,44,80359
HH0463,Bihar,Pulses,Kharif,1.21,3,0.596,0,None,2,19384,5,8,53895
HH0464,Tamil Nadu,Cotton,Kharif,2.77,4,0.788,0,None,2,49773,4,1,149180
HH0465,Gujarat,Soybean,Rabi,1.22,4,0.752,0,None,3,32650,8,28,104972
HH0466,Rajasthan,Millets,Rabi,0.97,3,0.68,0,None,2,17330,6,3,45711
HH0467,Madhya Pradesh,Cotton,Rabi,2.14,2,0.475,0,None,2,44462,4,7,106799
HH0468,West Bengal,Rice,Rabi,2.84,3,0.644,1,Tubewell,2,39519,7,34,163294
HH0469,Maharashtra,Vegetables,Kharif,0.76,4,0.765,1,Sprinkler,3,28991,5,32,147633
HH0470,Gujarat,Sugarcane,Rabi,1.28,1,0.072,0,None,2,23268,2,9,85373
HH0471,Uttar Pradesh,Millets,Kharif,0.55,6,0.863,1,Tubewell,1,16083,4,35,56482
HH0472,Gujarat,Maize,Kharif,0.16,1,0.038,1,Sprinkler,3,7466,2,19,51621
HH0473,Uttar Pradesh,Rice,Kharif,1.6,2,0.494,1,Tubewell,2,26469,3,15,93873
HH0474,West Bengal,Sugarcane,Kharif,2.26,4,0.732,0,None,1,43059,4,31,111666
HH0475,Andhra Pradesh,Groundnut,Kharif,1.69,2,0.477,1,Tubewell,2,41241,5,16,100066
HH0476,Gujarat,Rice,Rabi,0.26,2,0.485,1,Canal,3,3946,4,37,88476
HH0477,Uttar Pradesh,Cotton,Kharif,1.0,1,0.0,0,None,2,9613,3,7,63462
HH0478,Andhra Pradesh,Rice,Rabi,0.2,2,0.478,1,Tubewell,2,3000,4,35,47826
HH0479,Gujarat,Soybean,Rabi,4.32,1,0.0,1,Sprinkler,1,105974,4,29,117412
HH0480,Andhra Pradesh,Millets,Kharif,0.54,2,0.495,1,Canal,2,9663,4,2,45324
HH0481,Tamil Nadu,Soybean,Kharif,3.92,2,0.504,0,None,1,61064,4,34,96864
HH0482,Haryana,Soybean,Rabi,3.02,6,0.844,0,None,2,42131,5,35,123554
HH0483,Karnataka,Cotton,Rabi,0.63,6,0.833,1,Sprinkler,2,15675,2,31,97978
HH0484,Tamil Nadu,Maize,Kharif,0.52,1,0.0,0,None,2,3000,4,12,26066
HH0485,Tamil Nadu,Maize,Rabi,1.82,3,0.608,1,Tubewell,2,39988,7,1,91406
HH0486,West Bengal,Groundnut,Rabi,0.66,1,0.0,0,None,2,9522,4,29,46794
HH0487,Uttar Pradesh,Vegetables,Zaid,1.47,1,0.0,1,Canal,2,36654,5,1,96212
HH0488,Madhya Pradesh,Soybean,Rabi,0.9,1,0.014,1,Canal,1,11401,3,1,36964
HH0489,Gujarat,Millets,Kharif,0.3,5,0.827,0,None,2,3000,5,15,41449
HH0490,West Bengal,Vegetables,Kharif,0.2,5,0.828,1,Drip,1,3000,7,3,59627
HH0491,Karnataka,Rice,Kharif,1.64,1,0.023,0,None,3,30045,4,14,97136
HH0492,Tamil Nadu,Sugarcane,Kharif,0.84,1,0.0,0,None,3,7519,4,10,76321
HH0493,Madhya Pradesh,Pulses,Rabi,0.84,2,0.484,0,None,3,17980,5,3,57697
HH0494,Maharashtra,Millets,Zaid,2.44,3,0.645,0,None,2,40584,3,20,102131
HH0495,Karnataka,Cotton,Zaid,3.66,3,0.622,0,None,2,45045,7,36,190690
HH0496,Rajasthan,Groundnut,Kharif,1.07,2,0.53,1,Canal,3,18875,5,27,108599
HH0497,Tamil Nadu,Cotton,Kharif,1.01,4,0.745,0,None,2,12560,3,36,89548
HH0498,Uttar Pradesh,Rice,Rabi,2.06,2,0.463,0,None,1,22559,4,11,61081
HH0499,Gujarat,Pulses,Kharif,0.43,5,0.775,0,None,3,3000,4,3,58314
HH0500,Gujarat,Pulses,Kharif,1.63,3,0.641,0,None,1,18215,4,24,71655
HH0501,Haryana,Sugarcane,Rabi,2.16,2,0.501,1,Tubewell,2,47201,5,39,188902
HH0502,Andhra Pradesh,Rice,Rabi,2.41,4,0.782,0,None,2,36064,4,10,109032
HH0503,Madhya Pradesh,Vegetables,Rabi,0.26,4,0.74,1,Drip,3,4720,4,26,121430
HH0504,Bihar,Sugarcane,Kharif,0.71,2,0.432,0,None,3,11052,4,32,110313
HH0505,Punjab,Rice,Rabi,0.64,2,0.494,1,Tubewell,3,13995,6,8,82150
HH0506,Maharashtra,Wheat,Rabi,1.47,5,0.795,0,None,2,26638,4,13,94767
HH0507,Gujarat,Rice,Kharif,2.03,1,0.0,0,None,2,33391,2,3,71690
HH0508,Bihar,Soybean,Rabi,4.82,1,0.0,1,Tubewell,1,102900,4,15,129641
HH0509,Gujarat,Wheat,Kharif,0.89,2,0.507,0,None,2,14840,4,21,59659
HH0510,Haryana,Rice,Rabi,0.88,4,0.752,1,Tubewell,3,17627,7,42,108968
HH0511,Tamil Nadu,Pulses,Rabi,3.59,4,0.749,1,Tank,2,87782,5,29,130936
HH0512,Karnataka,Millets,Kharif,1.74,5,0.812,0,None,1,24250,4,27,47347
HH0513,Gujarat,Rice,Rabi,3.96,3,0.654,1,Tubewell,1,107845,8,30,130516
HH0514,West Bengal,Wheat,Kharif,1.73,1,0.0,1,Canal,2,39280,4,14,98070
HH0515,Uttar Pradesh,Maize,Rabi,0.5,3,0.708,1,Tubewell,1,11987,6,41,50662
HH0516,Uttar Pradesh,Rice,Rabi,0.43,4,0.767,1,Drip,2,13278,5,15,57784
HH0517,Rajasthan,Rice,Rabi,0.36,1,0.025,0,None,2,5417,5,42,33648
HH0518,Bihar,Wheat,Zaid,2.37,1,0.037,1,Drip,2,40884,4,44,127493
HH0519,Gujarat,Millets,Kharif,3.71,1,0.016,1,Tank,1,46131,6,14,88686
HH0520,Maharashtra,Millets,Kharif,6.5,3,0.695,0,None,3,112711,5,25,244302
HH0521,Tamil Nadu,Vegetables,Rabi,2.76,4,0.703,1,Tank,2,83643,4,27,178274
HH0522,Rajasthan,Soybean,Rabi,3.63,3,0.673,0,None,2,74993,4,44,150147
HH0523,Gujarat,Groundnut,Rabi,0.82,6,0.828,1,Tubewell,2,23501,4,2,78105
HH0524,West Bengal,Sugarcane,Kharif,0.51,1,0.05,0,None,2,6504,4,17,40476
HH0525,West Bengal,Maize,Rabi,2.78,5,0.828,0,None,3,65388,3,15,130560
HH0526,Karnataka,Soybean,Rabi,1.93,4,0.731,1,Tubewell,3,53977,3,27,135620
HH0527,Karnataka,Groundnut,Rabi,1.48,2,0.511,0,None,1,22118,5,10,53045
HH0528,Madhya Pradesh,Rice,Rabi,1.88,6,0.838,0,None,1,41146,5,43,87539
HH0529,Uttar Pradesh,Wheat,Kharif,1.78,2,0.514,0,None,2,29114,4,9,89098
HH0530,West Bengal,Millets,Kharif,4.02,4,0.719,1,Drip,1,126798,3,3,77581
HH0531,Bihar,Wheat,Kharif,4.06,4,0.761,1,Tank,3,122855,3,24,233226
HH0532,Gujarat,Wheat,Kharif,2.14,4,0.743,0,None,2,24552,4,1,101011
HH0533,Gujarat,Cotton,Kharif,2.77,3,0.675,0,None,2,31668,5,38,157356
HH0534,Andhra Pradesh,Wheat,Zaid,2.09,1,0.0,0,None,2,42879,4,6,75307
HH0535,Bihar,Rice,Rabi,0.91,3,0.649,1,Tubewell,2,27513,6,5,64527
HH0536,Gujarat,Wheat,Rabi,2.57,2,0.535,0,None,1,36909,4,4,92287
HH0537,West Bengal,Soybean,Zaid,0.41,4,0.718,0,None,3,12226,3,3,44275
HH0538,Madhya Pradesh,Wheat,Kharif,3.31,4,0.721,0,None,1,83012,8,30,109676
HH0539,Karnataka,Soybean,Kharif,0.49,5,0.798,1,Tubewell,3,15345,5,36,93178
HH0540,Uttar Pradesh,Rice,Kharif,1.72,1,0.0,1,Tank,1,39684,4,23,51004
HH0541,Gujarat,Rice,Rabi,0.66,4,0.723,1,Tubewell,3,13858,7,7,94856
HH0542,Tamil Nadu,Vegetables,Kharif,2.16,5,0.803,0,None,1,49667,4,32,119894
HH0543,Maharashtra,Groundnut,Rabi,1.31,4,0.705,1,Tubewell,2,17311,7,43,108004
HH0544,Punjab,Soybean,Kharif,0.35,1,0.0,1,Tank,2,5663,3,10,40458
HH0545,Tamil Nadu,Rice,Kharif,1.93,1,0.062,0,None,1,16076,6,37,84982
HH0546,Rajasthan,Wheat,Kharif,0.83,1,0.014,0,None,2,14830,4,33,61527
HH0547,Uttar Pradesh,Vegetables,Rabi,2.85,3,0.645,0,None,2,48696,7,26,177476
HH0548,Punjab,Rice,Rabi,1.35,3,0.68,1,Sprinkler,2,36554,5,43,84214
